"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","entrez"
"100289635",1130.86713390012,0.178071624061598,0.0912502423778512,1.95146466925792,0.0510017951000721,0.145793130056387,"100289635"
"7574",460.976869784426,-0.250200423992888,0.0637747743039981,-3.92318791753376,8.73849383947319e-05,0.00136641804750694,"7574"
"7637",1828.91906111432,0.0829574923546315,0.0685152254540337,1.21078916116662,0.225976220284098,0.403516226489608,"7637"
"7699",529.942988409289,0.128696162181461,0.0811837990342053,1.58524439250788,0.112910817892775,0.252912412486084,"7699"
"101060200",45.2173246696678,0.1349644735475,0.139364646962236,0.968426903733143,0.332831208531419,0.518757462235166,"101060200"
"7556",429.80963599227,-0.137202818708798,0.0974188951307038,-1.40837995057035,0.159018592817475,0.318750389794206,"7556"
"10795",456.689756878876,-0.142236983793729,0.0826480200591267,-1.72099686951934,0.0852513919540969,0.207728436322726,"10795"
"100874164",6.35697924162408,-0.41367246711115,0.359275895623287,-1.15140612590637,0.249565194819023,0.430133365155406,"100874164"
"284232",3.30836801257719,0.172914552709544,0.513893553467834,0.336479318611198,0.736509444700653,0.845355746179807,"284232"
"100101938",6.23941294613945,0.347520766479086,0.409107229999867,0.849461317217978,0.395624646150606,0.581060606357251,"100101938"
"93492",34.6735105779445,-0.201474100204193,0.22800587012848,-0.883635583990287,0.376892963605945,0.5627410519588,"93492"
"54737",3784.21047101604,0.0899377615012,0.0468883982258821,1.91812399024446,0.0550952911979933,0.154019942333433,"54737"
"55269",1726.94349547641,-0.0855637040207472,0.0619622525327701,-1.38090047606799,0.167309563565749,0.330177364390252,"55269"
"9205",352.099808356938,-0.0220275214143813,0.091892894613204,-0.239708646757724,0.81055613121339,0.891865723426873,"9205"
"7750",2957.47877350587,0.1372748761939,0.0872517318155755,1.57331978789898,0.115644789680688,0.256859544152976,"7750"
"2706",189.622783731752,2.99350600174803,0.377906147863981,7.92129479413888,2.35049923746472e-15,1.9923317846938e-12,"2706"
"10804",2281.93555973792,0.967812042844551,0.27678724292575,3.49659194048973,0.000471242073382409,0.00482799860210193,"10804"
"51084",1786.01876753179,0.0397304134409774,0.108542102578472,0.366036887964775,0.714337550171075,0.830197785197502,"51084"
"105370103",47.4701670380673,1.11345493220622,0.24127648687459,4.61485056678967,3.93378250962206e-06,0.00013084750726525,"105370103"
"8100",525.186920027294,0.07841144237547,0.119870198677949,0.654136251047147,0.513024028113878,0.680957051410294,"8100"
"53342",3494.6311440576,0.0642235282384774,0.093582146527822,0.686279708484607,0.492536742184112,0.663909062273945,"53342"
"221143",226.528375828732,0.267090073897154,0.0854251534893854,3.12659752996922,0.00176841837014772,0.012830428558619,"221143"
"64328",835.982304294161,0.0413525480250508,0.110525822012609,0.374143772668194,0.708297353808487,0.826481403871947,"64328"
"26524",208.817081870747,0.8108933187902,0.195401345129537,4.14988606272202,3.32640809741583e-05,0.000671317220382419,"26524"
"10284",4268.93172648654,-0.0478252987974051,0.0621217465554528,-0.769864040360069,0.441380546738959,0.620223816348845,"10284"
"221150",17.0498939895775,-0.0562712413513134,0.154204743521712,-0.364912518682608,0.715176709206189,0.830644428699553,"221150"
"78988",1131.76554244812,0.114995121224158,0.0722877763998445,1.59079621688855,0.111655444630259,0.251277326641983,"78988"
"105370105",16.1429483530232,0.137149890246718,0.270737968373092,0.506577969358615,0.612450969441922,0.757543263717198,"105370105"
"101928764",87.4282121679036,0.104916211795226,0.199761184799666,0.525208197480622,0.599438466928151,0.747579754214149,"101928764"
"650794",70.8879843670429,-0.323444138092386,0.177322182622274,-1.82404780557758,0.0681448452726038,0.178883857501695,"650794"
"100652865",36.4901282449961,0.0798241160111515,0.189032440845874,0.422277338503159,0.672822597011081,0.801796298886382,"100652865"
"2871",23.0191248451571,-0.0302921335912365,0.223959430663206,-0.135257236105365,0.892408494944701,0.940382098608295,"2871"
"253832",2043.3481100432,0.0484329255003714,0.147969145066565,0.327317735589968,0.743427579543039,0.849409376812654,"253832"
"221154",1657.25731743749,0.0904067022751266,0.0807222970419757,1.11997187379486,0.262725747927308,0.445537192811394,"221154"
"2254",565.533482296033,-0.266909414871574,0.167056009165236,-1.59772411782908,0.110104388826861,0.248848472025842,"2254"
"100506622",6.28873135180638,0.410029387190288,0.31797867378996,1.28948706623367,0.197228809934155,0.368339262801357,"100506622"
"100996930",43.7752994902519,-0.220534718102238,0.241298159933413,-0.913951097526375,0.360742542359271,0.546908381225752,"100996930"
"6445",63.3160466568565,-0.405362723379651,0.207320870751301,-1.95524320301509,0.0505543714804039,0.144969319337355,"6445"
"107984585",57.2968204229141,0.302522307544786,0.191663302284699,1.57840496296686,0.114472605781235,0.255270899275019,"107984585"
"26278",2846.03965743288,0.110803335745615,0.114878394345746,0.964527197447882,0.334781679566295,0.520609126679262,"26278"
"100506680",5.24621916131452,-0.208456509225481,0.367456616692348,-0.567295565669485,0.570513389246444,0.726734187752855,"100506680"
"100506697",25.6744281660345,-0.407174904557101,0.18424996347187,-2.20990494046565,0.0271117602960621,0.0931815128408142,"100506697"
"55504",115.234440421622,0.0497902749072025,0.144777734903036,0.343908370583012,0.730915196606312,0.841961968591769,"55504"
"105370114",4.60883015185679,0.217198646263312,0.331941653441961,0.65432778324486,0.512900649867672,0.680911132757918,"105370114"
"105370113",49.643777218684,-0.0102058314987064,0.160733562437628,-0.0634953356593879,0.949372073355817,0.97259665812383,"105370113"
"4285",241.775853118167,-0.0428288476038811,0.0899430137704034,-0.476177590771084,0.633947862983754,0.773353469975368,"4285"
"542767",13.1733469857539,-0.244953296107892,0.191656082810844,-1.27808777324146,0.201218479540737,0.373149872446955,"542767"
"387911",19.2422764682886,-0.190198272780048,0.211399326746395,-0.89971087281758,0.368274135669228,0.554384624219811,"387911"
"400110",23.2718762579837,-0.481281287046862,0.32471883997244,-1.48214771612177,0.138300994767377,0.290555069764605,"400110"
"221178",1546.65113897404,0.055999928390384,0.217284919819731,0.257725793565627,0.79661853802321,0.882716605244826,"221178"
"338872",6.80407454402439,-0.261530686621326,0.343224500094629,-0.761981404442924,0.446071102731749,0.624516995172637,"338872"
"143",534.198328236612,0.285489486581766,0.157969744042448,1.8072415595296,0.07072462359498,0.183500313762741,"143"
"374491",40.8531200611861,-0.659368223137569,0.244952627130052,-2.69181935651375,0.00710634249664948,0.0348456024157472,"374491"
"479",14.4786126768147,-0.983015144387999,0.339113276202514,-2.89878106630351,0.00374616376048478,0.0220421679573454,"479"
"56163",38.3858538556742,-0.275551651570378,0.225785475221936,-1.22041354210019,0.222308146288578,0.399269998402604,"56163"
"112268115",19.0045778361899,-0.460544184553501,0.307198631855639,-1.49917394414023,0.133828512673864,0.284030277157335,"112268115"
"55835",599.159765132214,0.0603479116335021,0.108772818812578,0.554806911251287,0.579026739367712,0.732982607910069,"55835"
"107987187",72.4712031283584,-0.175714686284263,0.156481901784825,-1.12290740513803,0.261476822178171,0.444211208735261,"107987187"
"646405",382.38496730577,-0.393571225464416,0.159353746810431,-2.46979586826166,0.0135190172047029,0.0558411967583268,"646405"
"105370119",37.2258232527955,-0.767851080729097,0.329959223315042,-2.32710900763626,0.0199594642204373,0.074314388064612,"105370119"
"5042",22.1977865067946,-0.272687050268683,0.141215789136482,-1.93099547816949,0.0534836116153674,0.150907664009278,"5042"
"219287",7129.3494261123,0.167019589094034,0.222810091952062,0.749605135165817,0.453492557130073,0.631416230218979,"219287"
"101928922",66.3089714779787,1.09280233542145,0.288705572953514,3.78517921992939,0.000153597845038271,0.00209058063614936,"101928922"
"9107",2102.11106248838,-0.0403579112396456,0.102975383765617,-0.391918046467341,0.695118768383044,0.817080119628784,"9107"
"9818",1237.04045215257,0.115417860971601,0.0755121229338584,1.52846796629856,0.126396391101015,0.273306622946345,"9818"
"51761",2460.06032171834,-0.39658949465298,0.184345819430046,-2.15133435561024,0.0314498184299374,0.103684011108676,"51761"
"387914",54.9333806575703,-0.228714234971173,0.275180519862636,-0.831142535399463,0.405893113085187,0.589923200494638,"387914"
"6049",1884.79626621064,0.196850327207592,0.103010994999116,1.91096423453905,0.0560091772567148,0.155654221158542,"6049"
"1024",518.977740635649,0.00631947454954453,0.0788562010018249,0.0801392213834685,0.936126528892763,0.965223414711116,"1024"
"10810",5209.32155198462,-0.0236673664454813,0.0970763334889903,-0.243801610494133,0.807384472969028,0.889849694213859,"10810"
"107984597",10.8823588025391,-0.367338333902892,0.266066113703015,-1.38062802808823,0.167393360915924,0.330252994716429,"107984597"
"2835",812.196904623742,-0.0628844363446755,0.163197989906286,-0.385326047096449,0.699995865841234,0.820221106790131,"2835"
"219333",1972.89172107611,0.081576016997263,0.103356459187184,0.789268688563766,0.429954983092785,0.610520676991725,"219333"
"100874071",19.7967154632788,0.202968719745526,0.191635235856492,1.05914091862272,0.289535607133984,0.474878555516166,"100874071"
"105370125",54.8528683378066,-0.688226741092181,0.230913005885988,-2.98045897610457,0.0028781678609326,0.018174186742912,"105370125"
"6144",6136.7636616344,0.478395040649029,0.142098699032348,3.36663913115857,0.00076090188229371,0.00689919925070516,"6144"
"26771",21.9940259757506,0.507576930695175,0.211550657760716,2.39931624920445,0.0164257215438408,0.0646741408408059,"26771"
"619499",10.4434974138007,-0.12862377344249,0.235452069106895,-0.546284319905868,0.584870512917379,0.73753152813944,"619499"
"387496",119.67374761366,-0.0636705035995787,0.171445226339284,-0.371375190543812,0.710358101507201,0.827702290041689,"387496"
"2971",2666.31395647281,0.273897853227331,0.0970620009658606,2.82188550103833,0.00477422192336703,0.0262646951060175,"2971"
"219402",1389.91022474949,0.208748213809844,0.0737175894629113,2.83172870044631,0.00462971119390718,0.0257065576818234,"219402"
"222484",307.672541064392,0.193470081050704,0.103746342906884,1.86483759937785,0.0622041712479626,0.1676464939894,"222484"
"51082",1503.15772763088,0.131230524394732,0.0627008436397893,2.09296265850328,0.0363524880743827,0.115033536219928,"51082"
"219409",8.0758946842401,1.40365107705543,0.294816372369485,4.76110287150633,1.9253786773849e-06,7.54533347690447e-05,"219409"
"2322",113.287701566174,-0.451772761218983,0.312372172924187,-1.44626442550832,0.148103049667136,0.303781797719282,"2322"
"255967",1136.3253984238,-0.0199217640149874,0.119271803336956,-0.167028278751737,0.867347798246622,0.92670185598799,"255967"
"100288730",45.6935220514251,-0.237709848006328,0.132576765131276,-1.79299779845246,0.0729732760972902,0.187337451670756,"100288730"
"2321",2493.81419511433,0.667763025882549,0.188296927701864,3.54632990581683,0.000390636832548678,0.00418580818695687,"2321"
"51371",2421.82382493506,0.22438772467728,0.106908958059639,2.09886737977659,0.0358285931080714,0.113815284751328,"51371"
"283537",556.838627254731,0.220683686816283,0.0747305192040781,2.95305972936744,0.00314641076631316,0.0194521691463134,"283537"
"23281",810.161363682913,0.0187187806906625,0.153183809710331,0.122198166542923,0.902742078461029,0.946218797769443,"23281"
"100874107",7.92614174484158,-0.647974270535453,0.327408814268438,-1.97909843075937,0.0478049251292835,0.139510015980401,"100874107"
"6541",2052.88738215047,0.176533636715609,0.0918542972740509,1.92188761935562,0.0546198999962534,0.153161277869941,"6541"
"5412",4733.46601033177,0.153623461289433,0.100369498573028,1.53057914479525,0.125873439278423,0.272626293899459,"5412"
"84056",1244.11797614635,-0.142482524102479,0.0861584315168673,-1.65372699565201,0.0981829950108362,0.22950135035768,"84056"
"100188949",25.3812375336276,0.342609814125541,0.198668634694545,1.72452896076075,0.084612395417963,0.206806929677732,"100188949"
"171222",19.1046649279108,-0.145057038372025,0.192030786714118,-0.755384284229256,0.450018440113878,0.628241386190561,"171222"
"107984577",20.2989530039136,0.216550718688387,0.173635388210826,1.24715774197743,0.212339664172253,0.386917812084369,"107984577"
"3146",9442.89086284508,0.117149880973456,0.0792549419389414,1.47813976147644,0.139370373384719,0.291786317023232,"3146"
"10208",821.005030526083,0.112271664593614,0.0727243490086863,1.54379745056506,0.122637409154879,0.267888576773846,"10208"
"241",187.202832315949,1.21510505013026,0.326240931583882,3.72456345140689,0.000195653498707647,0.0024854566675621,"241"
"100874158",18.4733321018189,-0.22788062413947,0.309593380919476,-0.736064264238067,0.461691589270701,0.638436147382038,"100874158"
"100507064",3.99010705457164,-0.873387970415451,0.346616711213636,-2.51975147810211,0.0117437717959039,0.0503617680591616,"100507064"
"84935",62.3209629947857,0.30082293043463,0.34393751429319,0.874644137185316,0.381767564365026,0.567640243144006,"84935"
"122046",45.664027710457,-0.0739407995715719,0.253287718450366,-0.291924140751662,0.770344625381996,0.866034357947169,"122046"
"105370145",7.49718641166132,-0.159253274180259,0.289050840556701,-0.550952468685244,0.581666258194772,0.735161010409774,"105370145"
"102723392",78.4421922004637,-0.332864921719992,0.240215763344717,-1.38569141793714,0.165841149859111,0.328012657280883,"102723392"
"10808",10332.7990251368,0.393559131431721,0.146053602408369,2.69462118661971,0.00704686957746734,0.0346366528325661,"10808"
"105370148",4.73105473052454,-0.194093176871432,0.29882906918191,-0.649512369739635,0.516007253714515,0.683809062674887,"105370148"
"145173",720.560061325719,0.149348360516638,0.1175145564047,1.27089243312384,0.203766918740368,0.376487870531945,"145173"
"122042",4.28197753097975,-0.215734309048749,0.435430468538588,-0.495450650876147,0.62028204859281,0.762853506602284,"122042"
"100507099",18.1140634649997,0.031807238536491,0.225051936912825,0.141332880635511,0.88760697532032,0.937632075560866,"100507099"
"10129",2648.94879356881,-0.0549667425097552,0.109211467459296,-0.503305594078218,0.614749434008214,0.758973171137916,"10129"
"675",21.5566606366304,0.318311765990335,0.173941658446565,1.82999155482998,0.0672512016766107,0.177181327804155,"675"
"90634",1982.00632630942,0.186965559512291,0.0636168662600964,2.93893067206243,0.00329346734688542,0.0200984907780016,"90634"
"10443",2300.57081108144,0.0803222766775266,0.0715995699206617,1.12182624513709,0.261936324885453,0.444627912575742,"10443"
"116828",132.772764249178,0.00695233028378722,0.178881905894894,0.0388654752363396,0.968997642530598,0.983643652737751,"116828"
"23047",2501.03396137023,0.285546173616433,0.114883108509633,2.48553662344964,0.012935627631293,0.0540766433341518,"23047"
"9365",54.9979711521869,-0.234131036028913,0.222830184576399,-1.05071508365887,0.29338946625082,0.478795173607445,"9365"
"90627",1183.81656714066,-0.0597298949714646,0.116790622742751,-0.511427146878295,0.609051989986693,0.754918067259768,"90627"
"102723406",17.3983831692589,-0.849219664391695,0.270988831731814,-3.1337810453832,0.00172569571991416,0.012621043288072,"102723406"
"5983",206.362994923986,-0.349935222050498,0.156937860785567,-2.2297692876586,0.0257627633121246,0.0896354543489503,"5983"
"107984589",3.22845749302302,0.31804650177666,0.396240733418328,0.802659784704379,0.422171403024393,0.603968994164976,"107984589"
"26960",2820.25171376171,-0.204904209100066,0.180194745407517,-1.13712643860212,0.255485432947016,0.436966840194169,"26960"
"4081",24.3656685949045,1.0684612276589,0.188506328849981,5.66803902116844,1.44441075168533e-08,1.51085364626285e-06,"4081"
"9201",10636.9917213734,-0.373324223315565,0.187956695355269,-1.98622465994053,0.0470083838496299,0.13813500185194,"9201"
"100526761",34.4122135872338,0.183371704165745,0.212319402992584,0.863659663606674,0.387774878129429,0.573657575788367,"100526761"
"54937",34.6520676311673,0.189781614641789,0.218770253120537,0.867492778084524,0.385672067070447,0.571406490305506,"54937"
"728591",46.4026235849804,0.128109755461109,0.221282629809395,0.578941761363999,0.562628470402835,0.720399336136347,"728591"
"23111",2919.43849918764,0.39777966443073,0.10223677270096,3.89076898577603,9.99270351539279e-05,0.00151618103149977,"23111"
"100507135",9.88599539922685,0.313395370366774,0.217034639163805,1.44398779648368,0.148742408131373,0.304762618511069,"100507135"
"8900",328.227579720348,-0.279638454807743,0.165873892757237,-1.68584971486142,0.0918247494041322,0.218863974120331,"8900"
"102723490",24.833962256182,0.631147685901314,0.172379488174033,3.66138507885644,0.000250855381063877,0.00299916153790426,"102723490"
"400120",769.395474355184,-0.02554071027409,0.282874702989063,-0.090289835054913,0.928056897609715,0.960569565040398,"400120"
"5994",293.427974551461,0.0553000566072397,0.109771830691495,0.503772746239934,0.614421081475748,0.758761509036708,"5994"
"4093",888.247073010137,0.349566594986091,0.132398947682935,2.64025206471598,0.00828443850092658,0.0391088501615664,"4093"
"29880",398.935728300864,0.0729545010776193,0.0999782630013208,0.729703626443835,0.465571363962502,0.641527535039086,"29880"
"11340",553.679528540907,0.247597801845978,0.127142773823878,1.94739971765094,0.051486831895053,0.146754185493085,"11340"
"55578",1009.48388585666,0.363410189284013,0.0916422741035895,3.96553002245694,7.3233033463733e-05,0.00119849613553397,"55578"
"105370165",24.3797308248718,0.174768340444829,0.230436892143114,0.758421704178722,0.448198568665037,0.626260176009281,"105370165"
"10631",94.6941651573558,0.372187975595374,0.274938307668564,1.35371450690692,0.175827478076256,0.341310529779077,"10631"
"7223",116.062617357346,0.248940759597857,0.156614042318803,1.58951749097386,0.111943608359669,0.251594206554725,"7223"
"51569",2676.39087573757,0.0765185637417889,0.0742586622920967,1.0304328327489,0.302806867260464,0.488213013520233,"51569"
"101929121",7.62485289469136,-0.182421427081364,0.322424665759207,-0.565779999032703,0.571543344583957,0.727156627999674,"101929121"
"341640",136.598583564665,0.404128755349535,0.218715028686275,1.84774113501463,0.0646398001662156,0.172333072438801,"341640"
"80209",857.560272468103,-0.0115542836433766,0.082114872792955,-0.140708780886864,0.88810000797242,0.937816507859306,"80209"
"387921",899.271251381248,-0.053416636535522,0.0964389771233268,-0.553890533982048,0.579653763805648,0.733436411597602,"387921"
"105370169",124.973976281444,-1.06957326835193,0.384451732547818,-2.78207425744636,0.00540126800839475,0.0286438262643473,"105370169"
"105370168",5.97779394594661,0.399211790573287,0.448538481776705,0.890027961462682,0.373450872219461,0.559470739275144,"105370168"
"107984580",3.90948540567052,-0.504742788912948,0.448666681880631,-1.1249838895932,0.260595861173392,0.443209497232625,"107984580"
"10186",1532.21175894989,0.179596071889815,0.0936984794255476,1.91674478594417,0.0552703625402756,0.154259701504577,"10186"
"57511",961.321990480331,0.0924580455177389,0.0912812758325145,1.01289168752838,0.311111899280379,0.496877346099619,"57511"
"2308",644.143860332339,0.583255260933133,0.181918817623238,3.20612935238553,0.00134533497469759,0.0105116589361225,"2308"
"10240",526.496316513829,0.366903547115291,0.0835809566957755,4.3897983658021,1.13455811770732e-05,0.000300199925633624,"10240"
"10166",176.839468348577,-0.226703559745388,0.0787900519615183,-2.87731197151783,0.00401078856779824,0.0232464216191691,"10166"
"100616668",241.411100254643,-0.0951287173096354,0.0888078364821375,-1.0711748093173,0.284090836042443,0.469777116768199,"100616668"
"693206",6.41582012134648,-0.479197873966244,0.279101947978962,-1.7169277299432,0.0859923775243768,0.209057326864475,"693206"
"283507",56.9508376237166,0.0313484380619229,0.149603516277384,0.209543457546805,0.83402401407262,0.906849395758794,"283507"
"1997",396.897121066213,0.680706978285347,0.166178304448698,4.09624457623162,4.1990630911846e-05,0.000798276642261474,"1997"
"11193",971.965195416163,0.0610757167955646,0.0760146228193454,0.80347325988469,0.421701246281613,0.603577403915705,"11193"
"89890",1505.10463832982,-0.022132523718632,0.0910409591245442,-0.243105124676407,0.807923961371714,0.890132829613629,"89890"
"101929140",8.88923091336818,0.318728506162021,0.237836337980242,1.3401169428891,0.180207328592122,0.34728940369447,"101929140"
"84078",631.033145658578,0.0140459623061934,0.0767545953014643,0.182998324087645,0.854799333598105,0.919755851134822,"84078"
"9617",337.265475662565,0.154424556574021,0.0759040483494117,2.03447062353187,0.0419041675599425,0.127512545529951,"9617"
"79612",671.803183638164,0.251526935111287,0.118881045344859,2.11578670410946,0.0343629524197166,0.110400697089146,"79612"
"28984",2747.53930961713,0.600166840418161,0.211879741144438,2.83258246954827,0.00461736538042126,0.025661193401794,"28984"
"105370174",171.79629219163,0.273768637802719,0.12027724340888,2.27614659301801,0.0228372371831311,0.0822388114852835,"105370174"
"105370175",10.2584814346929,0.273394087909834,0.331206890797401,0.825448067374508,0.409117255031515,0.59257034034115,"105370175"
"23078",572.435819476337,-0.0698226727360538,0.110816625185785,-0.630073985911368,0.528646178896635,0.694084591574521,"23078"
"100847026",22.7734426756745,-0.0739819656123414,0.158606807523874,-0.466448866649091,0.640894240196221,0.778889613283066,"100847026"
"100507240",8.62649676387514,-0.13982342705927,0.282073353590466,-0.495698814792254,0.620106923424212,0.762828960298797,"100507240"
"160851",903.481301327271,-0.24720103007691,0.181845435612336,-1.35940189669595,0.174019270421423,0.339220276465423,"160851"
"11215",7017.7014632882,0.00204584821093618,0.13767591630399,0.0148598844725968,0.988143963939679,0.993676284431971,"11215"
"144809",3.41598549139689,-0.444254329395291,0.565789058616365,-0.785194274491121,0.432339671889027,0.612526886150097,"144809"
"94240",104.191056922078,0.13676912514058,0.16114017569188,0.848758694430739,0.39601557865133,0.581335260604857,"94240"
"29103",1561.50279824017,0.0769141860868732,0.0859193068979342,0.895190951414931,0.370685020950767,0.556922468063738,"29103"
"100874159",52.2726365820052,0.270385439355935,0.123905653294388,2.18218807751673,0.0290956548565045,0.0979860654922231,"100874159"
"55068",698.472109866677,0.113746569915618,0.105252346269945,1.08070341371667,0.279829064103327,0.464884144247433,"55068"
"105370181",8.15252842455526,-0.351550923512292,0.286931235960695,-1.22520966507964,0.220496233834313,0.396798468529623,"105370181"
"160857",76.1318907165514,-0.500070753218377,0.218716941369512,-2.2863832590523,0.0222318468461195,0.080578152067895,"160857"
"144811",702.697089368112,-0.28799869627743,0.251619482907502,-1.14458027236032,0.252383068162131,0.433682502516137,"144811"
"107984576",22.7282111023043,-0.264589639509895,0.299172949019213,-0.884403621307694,0.376478368815199,0.562395307435212,"107984576"
"105370182",58.8284821131605,0.596054651320525,0.242434695976687,2.45861941880565,0.0139472382435029,0.0571643815971947,"105370182"
"121838",15.9154530417167,-0.109010075885876,0.252823916888207,-0.431169951116919,0.666344801156864,0.797246121062881,"121838"
"105370183",23.3145037649621,-0.132095046182884,0.368342744089942,-0.358619922076241,0.719879441198698,0.833939231071454,"105370183"
"101929212",12.0433782062891,0.658526740896896,0.221151044658271,2.97772385346165,0.00290397496560892,0.0182797973443362,"101929212"
"79024",8.75768518975836,0.676164126215249,0.222146773300702,3.04377198988158,0.00233632140115443,0.0156653345231252,"79024"
"100874377",4.85059292514693,0.111092083719989,0.317447205134506,0.3499545181786,0.72637283114931,0.838537104329178,"100874377"
"105370297",152.96998815339,0.00572447689170386,0.130851064738817,0.0437480344782071,0.965105249867824,0.981232251602804,"105370297"
"387923",1518.64456476187,0.160106453229362,0.119531841317525,1.33944605441201,0.180425505087994,0.347519145946402,"387923"
"400128",9.10979060392168,-0.816490098231126,0.267980522166691,-3.04682628285667,0.00231271325422942,0.0155620281496056,"400128"
"8848",20801.2326179453,0.297085741658751,0.115387058037414,2.5746885891,0.0100330373813002,0.044742759773175,"8848"
"641467",220.493832829743,-0.205428230712521,0.1328926788477,-1.54582052595951,0.12214791839566,0.267104170632837,"641467"
"106144541",5.12675935451626,-0.42644828537035,0.341541199034444,-1.24859983678673,0.211811472082814,0.386298990597094,"106144541"
"26747",310.62986690327,-0.0382566017736254,0.089138211641005,-0.429182962831921,0.667790080599757,0.798120677358032,"26747"
"55425",1382.92427411464,-0.0904317583002435,0.0778230452552682,-1.16201772885676,0.245228263572006,0.42573227216695,"55425"
"2963",720.098829764629,0.196666643480376,0.101106892591684,1.94513586996097,0.0517586277476049,0.14723745268648,"2963"
"386618",418.006689415131,0.0560314282988314,0.226140438000009,0.247772706174865,0.804310273865763,0.887894680104834,"386618"
"7178",24052.8224922612,0.598163616356687,0.109112043217224,5.48210443796602,4.20295979857428e-08,3.59975452295312e-06,"7178"
"109616966",5.24190520417819,0.356029727066289,0.262964096954798,1.35391002493959,0.175765084805013,0.341270264580729,"109616966"
"677814",30.4986577496425,0.673055415793629,0.193430052619824,3.47958037894184,0.000502199695630807,0.00505097001567139,"677814"
"100190939",616.902302249998,-0.165486774536653,0.0988539560877681,-1.67405312934289,0.0941201581939667,0.222758290830531,"100190939"
"253512",452.839358362722,0.51102790132456,0.104379654430425,4.89585737865407,9.78780364231783e-07,4.43082875380874e-05,"253512"
"100874259",6.79012122582393,0.395668583007884,0.258362009687295,1.53145032230851,0.125658135190187,0.272288674299228,"100874259"
"83548",966.480217844538,0.013244749372517,0.0733088756038842,0.180670474937898,0.856626234955129,0.920903707124151,"83548"
"283514",195.29841853603,-0.226776405433915,0.195949619848509,-1.15731995606442,0.247141663209467,0.427665556026181,"283514"
"23091",2924.98504815461,-0.115656852221241,0.0862561751957274,-1.34085301091544,0.179968180923795,0.346910120395844,"23091"
"100509894",155.552642104128,-0.293832250315845,0.284218960598701,-1.03382353414035,0.301218667441924,0.486737842781352,"100509894"
"1361",19.3998357725164,-0.325307191103873,0.24698605008037,-1.31710754918351,0.187802576916056,0.35704979066781,"1361"
"3936",360.74440903397,1.00508997420235,0.280897409128093,3.57813899858372,0.000346049414623084,0.00384549758627939,"3936"
"107984578",4.93662076118315,-0.371304078925696,0.379058972001677,-0.979541723982869,0.327312383193207,0.513202684479345,"107984578"
"220416",158.814470712138,-0.587858526262659,0.338454194520101,-1.73689242379221,0.0824061609564678,0.203321968191773,"220416"
"80183",200.308707136376,0.13347093838727,0.112605583486418,1.18529591743884,0.235900467104126,0.415169283445732,"80183"
"23143",499.109814951246,0.299028169903616,0.0938468466505235,3.18634222220772,0.00144084052809256,0.0110538560416531,"23143"
"2098",2051.45667557363,0.219988571130068,0.0843147517182594,2.60913501667143,0.00907714198814068,0.0416667090962626,"2098"
"3356",1670.72051090155,-0.143350133293428,0.211276970388471,-0.678493888992503,0.497458597181459,0.667760472767444,"3356"
"105370195",29.9613790877054,0.11892209253484,0.210780258634922,0.564199386152268,0.572618445541275,0.728026555880837,"105370195"
"107984570",42.5682324081693,-0.198624175630395,0.136292403084702,-1.45733856865782,0.145022945370018,0.29933739357968,"107984570"
"100861549",20.2269080521181,0.123776379533056,0.17016276911299,0.727399889989254,0.46698102187775,0.642605413355929,"100861549"
"8803",2979.82757912032,-0.112010291914309,0.14730401058453,-0.760402187760068,0.447014215972604,0.625245046251427,"8803"
"55270",554.309751176721,0.0737941377176891,0.0896459210701378,0.823173400828282,0.410409392699241,0.593707231752592,"55270"
"29079",1023.94423892887,0.0251185302210509,0.0781374674426618,0.321465886253392,0.747857360264823,0.851660031163753,"29079"
"100873965",204.758922916977,-0.0388629582872799,0.0720574183900659,-0.539333203375458,0.589656962154718,0.740679533278406,"100873965"
"105370198",10.5447959472479,-0.21247096968574,0.276573365474712,-0.768226431786206,0.442352672892953,0.620950891004608,"105370198"
"9445",20383.6050745002,0.334442586115215,0.0858620977288817,3.89511315192009,9.81528986948106e-05,0.0014995005611045,"9445"
"5925",1233.90635338923,0.366571941800572,0.0964318520318559,3.80135747760476,0.000143905506093697,0.00199062534906537,"5925"
"112268118",9.82760695758554,0.636884218801536,0.309181056796256,2.05990698589671,0.0394074337398861,0.122137703790208,"112268118"
"10161",395.61588604726,0.66503186840561,0.188870497992903,3.52109977721665,0.000429760873799885,0.00450890500683482,"10161"
"1102",593.21139693435,0.196523816275628,0.0808854247975624,2.4296567245271,0.0151131292612261,0.0606523804686039,"1102"
"57105",97.2946039120694,0.154571450831245,0.179648357545804,0.860411155119161,0.389562438868635,0.575539987368068,"57105"
"22862",1973.92267837105,0.21679896485312,0.106463573303296,2.03636753986736,0.0417134624010059,0.127105320351943,"22862"
"105370203",13.4007318886151,0.161299965898621,0.199245850996187,0.80955244534406,0.418197448940688,0.600205026707015,"105370203"
"81602",522.191986942816,0.169797261233013,0.0692299200196827,2.45265719193,0.0141805406937657,0.0578632436104492,"81602"
"81617",2516.81991776728,0.453702264015446,0.0925475734113967,4.9023680177829,9.46882315412061e-07,4.3505260177839e-05,"81617"
"107303344",431.892198404895,0.252668742024433,0.0796294725143133,3.17305557912639,0.00150843644900077,0.0114299865452799,"107303344"
