symbol	entrez	cor_ctrl	cor_hd	padj_ctrl	padj_hd	group
LINC00444	107984570	0.351632653061224	0.750375939849624	0.0337124361548322	0.00798661115855582	HD_only
FKBP3	2287	0.794081632653061	0.750375939849624	1.66738827344543e-09	0.00798661115855582	Both
SENP3	26168	0.215510204081633	0.750375939849624	0.223892112239808	0.00798661115855582	HD_only
PPP2R3C	55012	0.634897959183673	0.748872180451128	1.23507365758465e-05	0.0082822633509876	Both
GABARAPL2	11345	0.642244897959184	0.748872180451128	9.05739309939196e-06	0.0082822633509876	Both
LOC105372480	105372480	0.480816326530612	0.748872180451128	0.00209570618755181	0.0082822633509876	Both
LOC286437	286437	-0.700816326530612	-0.748872180451128	5.60581106256524e-07	0.0082822633509876	Both
FRMD7	90167	0.585408163265306	0.748872180451128	8.42339949908637e-05	0.0082822633509876	Both
LOC107984988	107984988	-0.613523878100425	-0.748684575914854	2.95595492391519e-05	0.00831254999560082	Both
PPP1CB-DT	112267877	-0.443367346938775	-0.747368421052632	0.00530908850069245	0.00852852687284527	Both
ELOVL4	6785	0.750714285714286	0.747368421052632	3.26990809733411e-08	0.00852852687284527	Both
PNISR-AS1	101927365	-0.16234693877551	-0.747368421052632	0.375057999085779	0.00852852687284527	HD_only
GATAD1	57798	-0.334081632653061	-0.747368421052632	0.0453952049387977	0.00852852687284527	HD_only
PSMB5	5693	0.42530612244898	0.747368421052632	0.0079818398098289	0.00852852687284527	Both
DCAF5	8816	-0.353367346938775	-0.747368421052632	0.0326834736133024	0.00852852687284527	HD_only
LINC02192	100507534	0.666938775510204	0.747368421052632	3.03029019131076e-06	0.00852852687284527	Both
COA6	388753	0.661122448979592	0.745864661654135	3.92304019682953e-06	0.0087821932254362	Both
ATP5MC3	518	0.830714285714286	0.745864661654135	7.51662535807433e-11	0.0087821932254362	Both
DHX30	22907	-0.38969387755102	0.745864661654135	0.0166664446965439	0.0087821932254362	HD_only
NCBP2-AS1	100874001	-0.00928571428571428	-0.745864661654135	0.965615065155539	0.0087821932254362	HD_only
AMFR	267	-0.0996938775510204	0.745864661654135	0.605968762750591	0.0087821932254362	HD_only
XAF1	54739	-0.296632653061224	-0.745864661654135	0.0811648364261786	0.0087821932254362	HD_only
UQCRFS1	7386	0.811734693877551	0.745864661654135	3.58107836693395e-10	0.0087821932254362	Both
ERVK3-1	105372481	0.619081632653061	0.745864661654135	2.37613581412881e-05	0.0087821932254362	Both
PARK7	11315	0.520714285714286	0.744360902255639	0.000696081898592177	0.00898417838719665	Both
DNALI1	7802	-0.413775510204082	-0.744360902255639	0.0102480042976968	0.00898417838719665	Both
CIAO1	9391	0.532959183673469	0.744360902255639	0.000484709310235437	0.00898417838719665	Both
TMEM183BP	653659	0.292551020408163	0.744360902255639	0.086051143434821	0.00898417838719665	HD_only
PDCD6	10016	0.573469387755102	0.744360902255639	0.000128125998780806	0.00898417838719665	Both
AMZ1	155185	-0.488469387755102	-0.744360902255639	0.00171958312447979	0.00898417838719665	Both
RRP12	23223	-0.013265306122449	0.744360902255639	0.951095240385778	0.00898417838719665	HD_only
VCPKMT	79609	0.714489795918367	0.744360902255639	2.72667622093604e-07	0.00898417838719665	Both
NRSN2-AS1	100507459	-0.314795918367347	-0.744360902255639	0.0618563956574328	0.00898417838719665	HD_only
LOC105373156	105373156	-0.211734693877551	-0.744360902255639	0.233181863143399	0.00898417838719665	HD_only
TCEAL8	90843	0.685102040816326	0.744360902255639	1.25386480764684e-06	0.00898417838719665	Both
OR5AK4P	219525	-0.140468410381316	-0.742923183408712	0.450562297930142	0.00921285620084253	HD_only
SNRPE	6635	0.617857142857143	0.742857142857143	2.48870921480032e-05	0.00921285620084253	Both
COPS9	150678	0.29	0.742857142857143	0.0892243531971597	0.00921285620084253	HD_only
LOC107986058	107986058	-0.505204081632653	-0.742857142857143	0.00109000440801849	0.00921285620084253	Both
CFAP418	157657	-0.363673469387755	-0.742857142857143	0.0272428339874576	0.00921285620084253	HD_only
LOC100652999	100652999	-0.640918367346939	-0.742857142857143	9.58344977912851e-06	0.00921285620084253	Both
UQCC6	728568	0.69265306122449	0.742857142857143	8.61275694870205e-07	0.00921285620084253	Both
WASH5P	375690	-0.660714285714286	-0.742857142857143	3.99822317283338e-06	0.00921285620084253	Both
ANO8	57719	-0.595612244897959	-0.742857142857143	5.83493387345243e-05	0.00921285620084253	Both
GARRE1	9710	-0.684183673469388	-0.742857142857143	1.31650348151562e-06	0.00921285620084253	Both
MAP3K19	80122	-0.0198979591836735	-0.742384407521033	0.925450460504448	0.00932867089440566	HD_only
RBM5	10181	-0.437448979591837	-0.741353383458647	0.00606387292556135	0.00944872247332909	Both
LYRM4	57128	0.738775510204082	0.741353383458647	6.86420159201841e-08	0.00944872247332909	Both
LRRCC1	85444	-0.242959183673469	-0.741353383458647	0.163848227246618	0.00944872247332909	HD_only
PSMA1	5682	0.852142857142857	0.741353383458647	7.71003397574301e-12	0.00944872247332909	Both
CSTF3	1479	0.574795918367347	0.741353383458647	0.000122486814354569	0.00944872247332909	Both
ENOX1	55068	0.46234693877551	0.741353383458647	0.00336645991941929	0.00944872247332909	Both
IDH2-DT	105370966	-0.446020408163265	-0.741353383458647	0.00498797187991112	0.00944872247332909	Both
ZNF843	283933	-0.442244897959184	-0.741353383458647	0.00544423113210823	0.00944872247332909	Both
LOC105371795	105371795	-0.148571428571429	0.741353383458647	0.421751670966957	0.00944872247332909	HD_only
LOC107985876	107985876	-0.564123519258202	-0.741137352367325	0.000176282904949075	0.00949184768067195	Both
MCCC2	64087	-0.685816326530612	-0.73984962406015	1.21040471394551e-06	0.00973176595275761	Both
LSM5	23658	0.551326530612245	0.73984962406015	0.000270359474369312	0.00973176595275761	Both
SVIL-AS1	102724316	0.267040816326531	-0.73984962406015	0.121613642567508	0.00973176595275761	HD_only
BMS1P4-AGAP5	113939925	-0.762755102040816	-0.73984962406015	1.46502459670631e-08	0.00973176595275761	Both
KPNB1-DT	112268184	0.864897959183673	0.73984962406015	1.85838615659371e-12	0.00973176595275761	Both
GZF1	64412	0.754591836734694	0.73984962406015	2.56699903258129e-08	0.00973176595275761	Both
PCDHGB2	56103	-0.66704081632653	-0.738345864661654	3.01690219663388e-06	0.0100636927605871	Both
DNAJC2	27000	0.748673469387755	0.738345864661654	3.70339798091361e-08	0.0100636927605871	Both
LOC105376392	105376392	0.58265306122449	0.738345864661654	9.28026494239335e-05	0.0100636927605871	Both
MYH7	4625	-0.061734693877551	0.738345864661654	0.758584348218242	0.0100636927605871	HD_only
C17orf75	64149	0.578163265306122	0.738345864661654	0.000108637054597943	0.0100636927605871	Both
SLC35B1	10237	0.507142857142857	0.738345864661654	0.00103435318737459	0.0100636927605871	Both
CENPS	378708	0.68765306122449	0.736842105263158	1.10038325745171e-06	0.0103019192553309	Both
OXSM	54995	0.39030612244898	0.736842105263158	0.0164598297313803	0.0103019192553309	HD_only
ABHD10	55347	0.736326530612245	0.736842105263158	7.85864647660891e-08	0.0103019192553309	Both
DAAM2	23500	-0.624081632653061	-0.736842105263158	1.93787975883773e-05	0.0103019192553309	Both
LOC107986785	107986785	-0.268469387755102	-0.736842105263158	0.119365474859505	0.0103019192553309	HD_only
ADD3-AS1	100505933	-0.642244897959184	-0.736842105263158	9.05739309939196e-06	0.0103019192553309	Both
ING4	51147	-0.0278571428571429	0.736842105263158	0.893507962796097	0.0103019192553309	HD_only
TMEM220-AS1	101101775	-0.479489795918367	-0.736842105263158	0.00217067997034825	0.0103019192553309	Both
TTLL6	284076	-0.332551020408163	-0.736842105263158	0.0465269720756851	0.0103019192553309	HD_only
NARF	26502	0.103775510204082	0.736842105263158	0.590145642562264	0.0103019192553309	HD_only
LOC105374127	105374127	0.0348457335945251	-0.73644661830345	0.865758376895766	0.0104047548878305	HD_only
USP4	7375	-0.441938775510204	-0.735338345864662	0.00548485308412725	0.0105068046075912	Both
RMND5B	64777	0.256020408163265	0.735338345864662	0.139890476271617	0.0105068046075912	HD_only
MIGA2	84895	-0.306326530612245	0.735338345864662	0.0701863491810806	0.0105068046075912	HD_only
FADS1	3992	-0.502551020408163	-0.735338345864662	0.00117153513550952	0.0105068046075912	Both
SLC39A5	283375	-0.16	0.735338345864662	0.38297970067921	0.0105068046075912	HD_only
ALDH1L2	160428	0.132755102040816	-0.735338345864662	0.478287248764314	0.0105068046075912	HD_only
FBXO31	79791	0.0287755102040816	0.735338345864662	0.89009748701058	0.0105068046075912	HD_only
PHF23	79142	0.32265306122449	0.735338345864662	0.0546524203009363	0.0105068046075912	HD_only
LINC00674	100499466	-0.784081632653061	-0.735338345864662	3.55881676273088e-09	0.0105068046075912	Both
ZNF730	100129543	-0.331539069982115	-0.735338345864662	0.0473018500698453	0.0105068046075912	HD_only
ZNF337-AS1	102724826	-0.508367346938775	-0.735338345864662	0.00099862463922085	0.0105068046075912	Both
TNR	7143	-0.182040816326531	-0.733834586466166	0.31381970323869	0.0108631582453773	HD_only
C1D	10438	0.75469387755102	0.733834586466166	2.56699903258129e-08	0.0108631582453773	Both
RPL26L1	51121	0.623673469387755	0.733834586466166	1.97177382416737e-05	0.0108631582453773	Both
STX17	55014	-0.0338775510204082	-0.733834586466166	0.869755794948282	0.0108631582453773	HD_only
CLPB	81570	-0.0274489795918367	0.733834586466166	0.895191475827177	0.0108631582453773	HD_only
HORMAD2-AS1	101929664	-0.0737755102040816	-0.733834586466166	0.709622025199859	0.0108631582453773	HD_only
RDH10-AS1	101926926	-0.307803143516833	-0.733358457277616	0.0686273521442589	0.0109970109664613	HD_only
SPICE1	152185	0.408571428571429	-0.732330827067669	0.011399535539952	0.01122980923029	Both
RNF8	9025	0.764387755102041	0.732330827067669	1.32345094288286e-08	0.01122980923029	Both
ADAT2	134637	0.091530612244898	-0.732330827067669	0.638577524436905	0.01122980923029	HD_only
ZNF737	100129842	-0.0587755102040816	-0.732330827067669	0.77073880127639	0.01122980923029	HD_only
ZNF8-ERVK3-1	108903150	0.573979591836735	0.732330827067669	0.000125742255148088	0.01122980923029	Both
OPRD1	4985	0.31969387755102	0.730827067669173	0.0572667092246894	0.0115206916833621	HD_only
NAV1	89796	-0.643163265306122	-0.730827067669173	8.72620974095959e-06	0.0115206916833621	Both
KLF7	8609	-0.504285714285714	-0.730827067669173	0.00111693766255792	0.0115206916833621	Both
TM4SF19-DYNLT2B	100534611	0.799081632653061	0.730827067669173	1.08207112526991e-09	0.0115206916833621	Both
PLPP7	84814	0.131836734693878	0.730827067669173	0.481851812634311	0.0115206916833621	HD_only
SPX	80763	-0.305102040816326	-0.730827067669173	0.0715126472967675	0.0115206916833621	HD_only
NDUFA12	55967	0.636020408163265	0.730827067669173	1.17799332714277e-05	0.0115206916833621	Both
HAGH	3029	0.323163265306122	0.730827067669173	0.0541567854912731	0.0115206916833621	HD_only
RANGAP1	5905	0.0735714285714286	0.730827067669173	0.710422890152152	0.0115206916833621	HD_only
CDC42SE1	56882	-0.560408163265306	-0.729323308270677	0.000200266935511221	0.0117129539668054	Both
NCSTN	23385	-0.706632653061224	-0.729323308270677	4.1539389735875e-07	0.0117129539668054	Both
FOXP1	27086	0.403061224489796	0.729323308270677	0.0127389183247478	0.0117129539668054	Both
MRPL1	65008	0.759387755102041	0.729323308270677	1.86485671110719e-08	0.0117129539668054	Both
GUSBP16	653080	-0.492857142857143	-0.729323308270677	0.00152455463623521	0.0117129539668054	Both
LOC105375489	105375489	0.350612244897959	0.729323308270677	0.0343243435482114	0.0117129539668054	HD_only
SMKR1	100287482	0.701938775510204	0.729323308270677	5.31009461181863e-07	0.0117129539668054	Both
CNTNAP3C	100289279	-0.0131632653061224	-0.729323308270677	0.951265422583918	0.0117129539668054	HD_only
RABEPK	10244	0.383775510204082	0.729323308270677	0.0186954115250839	0.0117129539668054	HD_only
FRAT1	10023	-0.249081632653061	0.729323308270677	0.152155665456829	0.0117129539668054	HD_only
SNORD26	9302	-0.228469387755102	-0.729323308270677	0.193694464283494	0.0117129539668054	HD_only
CRADD	8738	0.466530612244898	0.729323308270677	0.00302723117115688	0.0117129539668054	Both
LOC105370297	105370297	-0.311326530612245	-0.729323308270677	0.0651386955390839	0.0117129539668054	HD_only
UCHL3	7347	0.510612244897959	0.729323308270677	0.000937216118856475	0.0117129539668054	Both
ZNF334	55713	-0.0288775510204082	-0.729323308270677	0.889790181654783	0.0117129539668054	HD_only
TAFA3	284467	0.155204081632653	0.72781954887218	0.398877638769989	0.0120624910296097	HD_only
ENTPD1-AS1	728558	-0.204285714285714	-0.72781954887218	0.252044427785832	0.0120624910296097	HD_only
ITGAE	3682	0.284489795918367	0.72781954887218	0.096166203767944	0.0120624910296097	HD_only
MKKS	8195	0.823979591836735	0.72781954887218	1.29345565465959e-10	0.0120624910296097	Both
SMIM26	388789	0.515714285714286	0.72781954887218	0.000806383926857941	0.0120624910296097	Both
LOC105373244	105373244	-0.364387755102041	-0.72781954887218	0.0268837682470973	0.0120624910296097	HD_only
USP38-DT	105377623	-0.367792633816394	-0.727341157115338	0.0253018659420616	0.0122091438872641	HD_only
HERC2P10	390561	-0.148136823792394	-0.726797627627021	0.423311851248981	0.0123805484291186	HD_only
CENPO	79172	-0.193571428571429	0.726315789473684	0.28080551910861	0.0123997289602193	HD_only
BLOC1S4	55330	0.154183673469388	0.726315789473684	0.402306332499344	0.0123997289602193	HD_only
PPARD	5467	-0.629795918367347	-0.726315789473684	1.52521029626948e-05	0.0123997289602193	Both
ASCC3	10973	0.116020408163265	-0.726315789473684	0.54177475208709	0.0123997289602193	HD_only
CTNND1	1500	-0.207142857142857	-0.726315789473684	0.244597306691741	0.0123997289602193	HD_only
LOC102724682	102724682	0.38969387755102	0.726315789473684	0.0166664446965439	0.0123997289602193	HD_only
FUT1	2523	0.078265306122449	0.726315789473684	0.69178112395853	0.0123997289602193	HD_only
LRRC47	57470	0.32969387755102	0.724812030075188	0.0487428045431879	0.0127681090927103	HD_only
PCDHGC3	5098	-0.566020408163265	-0.724812030075188	0.000165663597194988	0.0127681090927103	Both
HSDL2-AS1	100133204	-0.382959183673469	-0.724812030075188	0.0189778708477133	0.0127681090927103	HD_only
LOC105378512	105378512	-0.342244897959184	-0.724812030075188	0.0396297261513768	0.0127681090927103	HD_only
LOC105369663	105369663	0.474183673469388	0.724812030075188	0.00248816483739312	0.0127681090927103	Both
LOC105370594	105370594	0.128571428571429	-0.724812030075188	0.493977916490867	0.0127681090927103	HD_only
MEFV	4210	0.0895918367346939	-0.724812030075188	0.646388619358172	0.0127681090927103	HD_only
KIF16B	55614	-0.416836734693878	-0.724812030075188	0.00960790498486546	0.0127681090927103	Both
IFI44L	10964	0.235918367346939	-0.723308270676692	0.177846931992605	0.0131016486423108	HD_only
ANKHD1-EIF4EBP3	404734	-0.669591836734694	-0.723308270676692	2.68017615970083e-06	0.0131016486423108	Both
EMSLR	101927746	0.499285714285714	0.723308270676692	0.00128482880871345	0.0131016486423108	Both
TRIB1	10221	-0.137244897959184	-0.723308270676692	0.461718494168458	0.0131016486423108	HD_only
CELF2-DT	101928322	0.653367346938776	0.723308270676692	5.61242346942297e-06	0.0131016486423108	Both
KCNJ11	3767	0.303061224489796	0.723308270676692	0.0737801249551685	0.0131016486423108	HD_only
EBPL	84650	0.439081632653061	0.723308270676692	0.00584148321152346	0.0131016486423108	Both
PSMC6	5706	0.728877551020408	0.723308270676692	1.2125773415873e-07	0.0131016486423108	Both
SEH1L	81929	0.737142857142857	0.723308270676692	7.52633421832396e-08	0.0131016486423108	Both
B9D2	80776	0.234591836734694	0.723308270676692	0.180669468233658	0.0131016486423108	HD_only
LOC105378286	105378286	-0.438990790724241	-0.72282818199363	0.00585521613023438	0.0132591913709054	Both
TRA-TGC4-1	100189339	-0.321457976203282	-0.722349926022009	0.0556601330876282	0.0134176019630405	HD_only
BHLHE40-AS1	100507582	0.14530612244898	-0.721804511278195	0.43291471471832	0.0134666798072941	HD_only
PCDHGA12	26025	-0.581428571428571	-0.721804511278195	9.71876416738298e-05	0.0134666798072941	Both
GM2A	2760	-0.550204081632653	-0.721804511278195	0.000280472641200767	0.0134666798072941	Both
LOC107986760	107986760	0.335102040816326	0.721804511278195	0.044615537439415	0.0134666798072941	HD_only
ST3GAL1	6482	-0.170102040816327	-0.721804511278195	0.349981023015696	0.0134666798072941	HD_only
TTC17	55761	-0.569387755102041	-0.721804511278195	0.000147375340656209	0.0134666798072941	Both
EXTL3-AS1	101929402	-0.339183673469388	-0.72132385695306	0.0416799173035051	0.0136052605473836	HD_only
SNORD27	9301	-0.191938775510204	-0.72132385695306	0.285506930780999	0.0136052605473836	HD_only
QPCT	25797	0.784183673469388	0.720300751879699	3.55881676273088e-09	0.0137731458268127	Both
ALMS1P1	200420	-0.0785714285714286	-0.720300751879699	0.690450236113776	0.0137731458268127	HD_only
NOS3	4846	-0.220816326530612	-0.720300751879699	0.211328572697104	0.0137731458268127	HD_only
VDAC3	7419	0.857244897959184	0.720300751879699	4.23485828736151e-12	0.0137731458268127	Both
LOC105378390	105378390	0.33234693877551	-0.720300751879699	0.0466756954952597	0.0137731458268127	HD_only
PSTK	118672	0.367142857142857	0.720300751879699	0.0255895978757586	0.0137731458268127	HD_only
TMEM126B	55863	0.768775510204082	0.720300751879699	1.01059396376021e-08	0.0137731458268127	Both
VPS29	51699	0.784795918367347	0.720300751879699	3.37522007214252e-09	0.0137731458268127	Both
EID2	163126	0.715	0.720300751879699	2.64546456626274e-07	0.0137731458268127	Both
GPCPD1	56261	0.298265306122449	-0.720300751879699	0.0792490986332585	0.0137731458268127	HD_only
LOC105378530	105378530	0.0212420007132303	-0.71971762304723	0.919876844925401	0.013977543465658	HD_only
MAGEF1	64110	0.67234693877551	0.718796992481203	2.36802448526727e-06	0.0141567232249864	Both
SPATA9	83890	-0.52	-0.718796992481203	0.000710765359812248	0.0141567232249864	Both
CCDC171	203238	0.211530612244898	-0.718796992481203	0.233668704040955	0.0141567232249864	HD_only
MFSD5	84975	0.00214285714285714	0.718796992481203	0.992216162095955	0.0141567232249864	HD_only
ATP5MJ	9556	0.665	0.718796992481203	3.31279666917346e-06	0.0141567232249864	Both
SLC24A1	9187	-0.0619387755102041	-0.718796992481203	0.75774940580752	0.0141567232249864	HD_only
ZNF43	7594	-0.304285714285714	-0.718796992481203	0.0724014664166529	0.0141567232249864	HD_only
MSN	4478	-0.574081632653061	-0.718796992481203	0.000125365528036462	0.0141567232249864	Both
CXCL11	6373	0.0286734693877551	-0.717778091047186	0.890519215191277	0.0143896140228107	HD_only
PINK1-AS	100861548	0.48734693877551	0.717293233082707	0.00177215260634299	0.0143896140228107	Both
GBP1P1	400759	0.0712244897959184	-0.717293233082707	0.720037354149865	0.0143896140228107	HD_only
EPHX4	253152	0.881530612244898	0.717293233082707	2.55937499570971e-13	0.0143896140228107	Both
EBLN2	55096	-0.211428571428571	-0.717293233082707	0.233927751770532	0.0143896140228107	HD_only
GSK3B-DT	107986119	-0.132857142857143	-0.717293233082707	0.477925339347716	0.0143896140228107	HD_only
MASP1	5648	-0.433265306122449	-0.717293233082707	0.00668472159191199	0.0143896140228107	Both
SLC7A11-AS1	641364	-0.125	-0.717293233082707	0.507543242936119	0.0143896140228107	HD_only
AK6	102157402	0.773673469387755	0.717293233082707	7.4118758425102e-09	0.0143896140228107	Both
TOMM5	401505	0.717244897959184	0.717293233082707	2.34224416963073e-07	0.0143896140228107	Both
AGAP5	729092	-0.773163265306122	-0.717293233082707	7.66969864645191e-09	0.0143896140228107	Both
SBF2	81846	-0.397959183673469	-0.717293233082707	0.014098975965363	0.0143896140228107	HD_only
WNK1	65125	-0.586938775510204	-0.717293233082707	7.9602515307034e-05	0.0143896140228107	Both
HEXIM1	10614	0.142040816326531	0.717293233082707	0.444674360096952	0.0143896140228107	HD_only
ZNF582-DT	386758	0.212755102040816	0.717293233082707	0.230666219533896	0.0143896140228107	HD_only
HMGXB4	10042	-0.358469387755102	-0.717293233082707	0.029903413124892	0.0143896140228107	HD_only
C1orf220	400798	-0.350408163265306	-0.71578947368421	0.0344364484724582	0.014791159094715	HD_only
SLC49A4	84925	-0.216836734693878	-0.71578947368421	0.220738806941278	0.014791159094715	HD_only
NDUFS4	4724	0.813061224489796	0.71578947368421	3.17406053911699e-10	0.014791159094715	Both
GUSBP2	387036	-0.559591836734694	-0.71578947368421	0.00020559663196465	0.014791159094715	Both
RIPPLY2	134701	0.696632653061224	0.71578947368421	7.01580277661748e-07	0.014791159094715	Both
ICA1-AS1	100505938	0.237959183673469	0.71578947368421	0.173719798690751	0.014791159094715	HD_only
ZNF518A	9849	-0.259285714285714	-0.71578947368421	0.134464539416554	0.014791159094715	HD_only
TMPO-AS1	100128191	-0.350612244897959	-0.71578947368421	0.0343243435482114	0.014791159094715	HD_only
ZNG1B	150472	0.673367346938775	0.714285714285714	2.24886030726983e-06	0.0152263472064597	Both
PSMB1	5689	0.300408163265306	0.714285714285714	0.0768017402298752	0.0152263472064597	HD_only
GGCT	79017	0.756836734693878	0.714285714285714	2.21695962543826e-08	0.0152263472064597	Both
UBE2D4	51619	-0.33530612244898	0.714285714285714	0.0444852655611959	0.0152263472064597	HD_only
DOK4	55715	0.144081632653061	0.714285714285714	0.437322126430751	0.0152263472064597	HD_only
UNK	85451	-0.790612244897959	-0.714285714285714	2.20312846498977e-09	0.0152263472064597	Both
ARMC6	93436	-0.031734693877551	0.714285714285714	0.878482017972946	0.0152263472064597	HD_only
RPS19BP1	91582	0.127857142857143	0.714285714285714	0.496494918743835	0.0152263472064597	HD_only
MIR103A2	406896	0.519387755102041	0.713050069229928	0.000724109460849305	0.0154154197607209	Both
NKTR	4820	-0.356632653061224	-0.712781954887218	0.0308775991071207	0.0154154197607209	HD_only
FLNB-AS1	105377105	-0.667959183673469	-0.712781954887218	2.89686311097419e-06	0.0154154197607209	Both
LOC102723704	102723704	0.388469387755102	-0.712781954887218	0.0171006512394002	0.0154154197607209	HD_only
SMARCA5-AS1	100128055	-0.441938775510204	-0.712781954887218	0.00548485308412725	0.0154154197607209	Both
LOC107986444	107986444	0.0296938775510204	0.712781954887218	0.886832117155105	0.0154154197607209	HD_only
MRAP2	112609	0.682755102040816	0.712781954887218	1.416060016284e-06	0.0154154197607209	Both
FRMD4A	55691	-0.487551020408163	-0.712781954887218	0.00176167372705664	0.0154154197607209	Both
CFAP70	118491	-0.476326530612245	-0.712781954887218	0.00235217608711736	0.0154154197607209	Both
PATL1	219988	-0.586326530612245	-0.712781954887218	8.13865867855484e-05	0.0154154197607209	Both
LOC107984334	107984334	-0.613367346938775	-0.712781954887218	2.972944804526e-05	0.0154154197607209	Both
EI24	9538	0.541938775510204	0.712781954887218	0.000364359827450076	0.0154154197607209	Both
KIF5A	3798	-0.215204081632653	-0.712781954887218	0.224677987345563	0.0154154197607209	HD_only
GIHCG	100506844	0.622551020408163	0.712781954887218	2.0732170822952e-05	0.0154154197607209	Both
C16orf96	342346	-0.556224489795918	-0.712781954887218	0.000230284453910467	0.0154154197607209	Both
HSBP1	3281	0.604489795918367	0.712781954887218	4.19131358889344e-05	0.0154154197607209	Both
ECSIT	51295	0.238469387755102	0.712781954887218	0.172750790091828	0.0154154197607209	HD_only
ZNFX1	57169	-0.629591836734694	-0.712781954887218	1.5326061959118e-05	0.0154154197607209	Both
ANO7	50636	-0.125714285714286	-0.711278195488722	0.504845014681734	0.0159630081272358	HD_only
GLDC	2731	0.118775510204082	-0.711278195488722	0.531097906398734	0.0159630081272358	HD_only
CCDC34	91057	0.813979591836735	0.711278195488722	3.01000749953711e-10	0.0159630081272358	Both
RAB33A	9363	0.333877551020408	0.711278195488722	0.0455498095020751	0.0159630081272358	HD_only
LOC729867	729867	-0.487857142857143	-0.709774436090226	0.00174754119464126	0.0163576411977899	Both
COMMD1	150684	0.484489795918367	0.709774436090226	0.00190984519358383	0.0163576411977899	Both
LOC105374216	105374216	-0.204285714285714	-0.709774436090226	0.252044427785832	0.0163576411977899	HD_only
ASNS	440	0.77469387755102	0.709774436090226	6.8929397670639e-09	0.0163576411977899	Both
LOC112268055	112268055	0.125	0.709774436090226	0.507543242936119	0.0163576411977899	HD_only
VDAC2	7417	0.852755102040816	0.709774436090226	7.32519955110608e-12	0.0163576411977899	Both
LOC644215	644215	-0.369387755102041	-0.709774436090226	0.0245778459593933	0.0163576411977899	HD_only
KRT10	3858	0.000510204081632653	0.709774436090226	0.998157941148876	0.0163576411977899	HD_only
PTPN1	5770	-0.572040816326531	-0.709774436090226	0.000134492381387322	0.0163576411977899	Both
BCLAF3	256643	-0.356428571428571	-0.709774436090226	0.0309736641250558	0.0163576411977899	HD_only
SLC16A2	6567	-0.0183673469387755	-0.709774436090226	0.931464081842189	0.0163576411977899	HD_only
IPO9-AS1	100873949	-0.516938775510204	-0.708270676691729	0.000778231676572597	0.0166902918110656	Both
LOC107985946	107985946	-0.460816326530612	-0.708270676691729	0.0034953807915811	0.0166902918110656	Both
MIR6513	102465256	-0.416122448979592	-0.708270676691729	0.00975014986648408	0.0166902918110656	Both
LOC105374063	105374063	0.213469387755102	0.708270676691729	0.228828175763083	0.0166902918110656	HD_only
INTU	27152	-0.39765306122449	-0.708270676691729	0.0141830638303057	0.0166902918110656	HD_only
LOC105377992	105377992	0.44734693877551	0.708270676691729	0.00483656900180735	0.0166902918110656	Both
CCDC28A	25901	0.751020408163265	0.708270676691729	3.20497348750595e-08	0.0166902918110656	Both
URGCP-MRPS24	100534592	0.436326530612245	0.708270676691729	0.00622140455854344	0.0166902918110656	Both
PARAIL	101929709	-0.230408163265306	-0.708270676691729	0.189393667578206	0.0166902918110656	HD_only
COX6C	1345	0.666530612244898	0.708270676691729	3.08896153493665e-06	0.0166902918110656	Both
NSUN6	221078	-0.533979591836735	-0.708270676691729	0.0004702261434473	0.0166902918110656	Both
FANCI	55215	0.187857142857143	0.708270676691729	0.29707833467924	0.0166902918110656	HD_only
PRPSAP2	5636	0.241632653061224	0.708270676691729	0.166440502961796	0.0166902918110656	HD_only
LINC02939	642648	-0.258061224489796	-0.708270676691729	0.136482037569356	0.0166902918110656	HD_only
RAD54L	8438	-0.265	0.706766917293233	0.124849796954603	0.0171526813538928	HD_only
EIF3B	8662	-0.138673469387755	0.706766917293233	0.456911262292537	0.0171526813538928	HD_only
ERV3-1-ZNF117	109504726	-0.0478571428571429	-0.706766917293233	0.814096173489373	0.0171526813538928	HD_only
LOC105379243	105379243	0.268469387755102	0.706766917293233	0.119365474859505	0.0171526813538928	HD_only
CD2BP2	10421	-0.129489795918367	0.706766917293233	0.490786088656294	0.0171526813538928	HD_only
SNORD10	652966	-0.461734693877551	-0.706766917293233	0.00341751038679778	0.0171526813538928	Both
GNAZ	2781	0.365612244897959	0.706766917293233	0.0262955306247237	0.0171526813538928	HD_only
LAGE3	8270	0.186632653061224	0.706766917293233	0.300469319861716	0.0171526813538928	HD_only
ERP27	121506	0.0622764499673592	-0.70632610221742	0.75664928174982	0.0173303335795691	HD_only
LOC105376506	105376506	-0.29137318752825	-0.70566540169394	0.0874916463302194	0.0175044160694599	HD_only
NRIR	104326052	0.179591836734694	-0.705263157894737	0.321251062386265	0.0175044160694599	HD_only
KPNA4	3840	0.758775510204082	0.705263157894737	1.94748108306836e-08	0.0175044160694599	Both
PCDHGB7	56099	-0.671428571428571	-0.705263157894737	2.46084363408599e-06	0.0175044160694599	Both
ATP10B	23120	-0.442142857142857	-0.705263157894737	0.005458017333193	0.0175044160694599	Both
LOC105379316	105379316	0.585204081632653	0.705263157894737	8.48953317300092e-05	0.0175044160694599	Both
PRNCR1	101867536	-0.531122448979592	-0.705263157894737	0.000509387441793152	0.0175044160694599	Both
VWA8	23078	-0.0698979591836735	-0.705263157894737	0.725380499733896	0.0175044160694599	HD_only
